Id,Sales
259,5693.907
260,5693.907
261,5693.907
262,5693.907
263,5693.907
264,5693.907
265,5693.907
266,5693.907
267,5693.907
268,5693.907
269,5693.907
270,5693.907
271,5693.907
272,5693.907
273,5693.907
274,5693.907
275,5693.907
276,5693.907
277,5693.907
278,5693.907
279,5693.907
280,5693.907
281,5693.907
282,5693.907
283,5693.907
284,5693.907
285,5693.907
286,5693.907
287,5693.907
288,5693.907
289,5693.907
290,5693.907
291,5693.907
292,5693.907
293,5693.907
294,5693.907
295,5693.907
296,5693.907
297,5693.907
298,5693.907
299,5693.907
300,5693.907
301,5693.907
302,5693.907
303,5693.907
304,5693.907
305,5693.907
306,5693.907
307,5693.907
308,5693.907
309,5693.907
310,5693.907
311,5693.907
312,5693.907
313,5693.907
314,5693.907
315,5693.907
316,5693.907
317,5693.907
318,5693.907
319,5693.907
320,5693.907
321,5693.907
322,5693.907
323,5693.907
324,5693.907
325,5693.907
326,5693.907
327,5693.907
328,5693.907
329,5693.907
330,5693.907
331,5693.907
332,5693.907
333,5693.907
334,5693.907
335,5693.907
336,5693.907
337,5693.907
338,5693.907
339,5693.907
340,5693.907
341,5693.907
342,5693.907
343,5693.907
344,5693.907
345,5693.907
346,5693.907
347,5693.907
348,5693.907
349,5693.907
350,5693.907
351,5693.907
352,5693.907
353,5693.907
354,5693.907
355,5693.907
356,5693.907
357,5693.907
358,5693.907
359,5693.907
360,5693.907
361,5693.907
362,5693.907
363,5693.907
364,5693.907
365,5693.907
366,5693.907
367,5693.907
368,5693.907
369,5693.907
370,5693.907
371,5693.907
372,5693.907
373,5693.907
374,5693.907
375,5693.907
376,5693.907
377,5693.907
378,5693.907
379,5693.907
380,5693.907
381,5693.907
382,5693.907
383,5693.907
384,5693.907
385,5693.907
386,5693.907
387,5693.907
388,5693.907
389,5693.907
390,5693.907
391,5693.907
392,5693.907
393,5693.907
394,5693.907
395,5693.907
396,5693.907
397,5693.907
398,5693.907
399,5693.907
400,5693.907
401,5693.907
402,5693.907
403,5693.907
404,5693.907
405,5693.907
406,5693.907
407,5693.907
408,5693.907
409,5693.907
410,5693.907
411,5693.907
412,5693.907
413,5693.907
414,5693.907
415,5693.907
416,5693.907
417,5693.907
418,5693.907
419,5693.907
420,5693.907
421,5693.907
422,5693.907
423,5693.907
424,5693.907
425,5693.907
426,5693.907
427,5693.907
428,5693.907
429,5693.907
430,5693.907
431,5693.907
432,5693.907
433,5693.907
434,5693.907
435,5693.907
436,5693.907
437,5693.907
438,5693.907
439,5693.907
440,5693.907
441,5693.907
442,5693.907
443,5693.907
444,5693.907
445,5693.907
446,5693.907
447,5693.907
448,5693.907
449,5693.907
450,5693.907
451,5693.907
452,5693.907
453,5693.907
454,5693.907
455,5693.907
456,5693.907
457,5693.907
458,5693.907
459,5693.907
460,5693.907
461,5693.907
462,5693.907
463,5693.907
464,5693.907
465,5693.907
466,5693.907
467,5693.907
468,5693.907
469,5693.907
470,5693.907
471,5693.907
472,5693.907
473,5693.907
474,5693.907
475,5693.907
476,5693.907
477,5693.907
478,5693.907
479,5693.907
480,5693.907
481,5693.907
482,5693.907
483,5693.907
484,5693.907
485,5693.907
486,5693.907
487,5693.907
488,5693.907
489,5693.907
490,5693.907
491,5693.907
492,5693.907
493,5693.907
494,5693.907
495,5693.907
496,5693.907
497,5693.907
498,5693.907
499,5693.907
500,5693.907
501,5693.907
502,5693.907
503,5693.907
504,5693.907
505,5693.907
506,5693.907
507,5693.907
508,5693.907
509,5693.907
510,5693.907
511,5693.907
512,5693.907
513,5693.907
514,5693.907
515,5693.907
516,5693.907
517,5693.907
518,5693.907
519,5693.907
520,5693.907
521,5693.907
522,5693.907
523,5693.907
524,5693.907
525,5693.907
526,5693.907
527,5693.907
528,5693.907
529,5693.907
530,5693.907
531,5693.907
532,5693.907
533,5693.907
534,5693.907
535,5693.907
536,5693.907
537,5693.907
538,5693.907
539,5693.907
540,5693.907
541,5693.907
542,5693.907
543,5693.907
544,5693.907
545,5693.907
546,5693.907
547,5693.907
548,5693.907
549,5693.907
550,5693.907
551,5693.907
552,5693.907
553,5693.907
554,5693.907
555,5693.907
556,5693.907
557,5693.907
558,5693.907
559,5693.907
560,5693.907
561,5693.907
562,5693.907
563,5693.907
564,5693.907
565,5693.907
566,5693.907
567,5693.907
568,5693.907
569,5693.907
570,5693.907
571,5693.907
572,5693.907
573,5693.907
574,5693.907
575,5693.907
576,5693.907
577,5693.907
578,5693.907
579,5693.907
580,5693.907
581,5693.907
582,5693.907
583,5693.907
584,5693.907
585,5693.907
586,5693.907
587,5693.907
588,5693.907
589,5693.907
590,5693.907
591,5693.907
592,5693.907
593,5693.907
594,5693.907
595,5693.907
596,5693.907
597,5693.907
598,5693.907
599,5693.907
600,5693.907
601,5693.907
602,5693.907
603,5693.907
604,5693.907
605,5693.907
606,5693.907
607,5693.907
608,5693.907
609,5693.907
610,5693.907
611,5693.907
612,5693.907
613,5693.907
614,5693.907
615,5693.907
616,5693.907
617,5693.907
618,5693.907
619,5693.907
620,5693.907
621,5693.907
622,5693.907
623,5693.907
624,5693.907
625,5693.907
626,5693.907
627,5693.907
628,5693.907
629,5693.907
630,5693.907
631,5693.907
632,5693.907
633,5693.907
634,5693.907
635,5693.907
636,5693.907
637,5693.907
638,5693.907
639,5693.907
640,5693.907
641,5693.907
642,5693.907
643,5693.907
644,5693.907
645,5693.907
646,5693.907
647,5693.907
648,5693.907
649,5693.907
650,5693.907
651,5693.907
652,5693.907
653,5693.907
654,5693.907
655,5693.907
656,5693.907
657,5693.907
658,5693.907
659,5693.907
660,5693.907
661,5693.907
662,5693.907
663,5693.907
664,5693.907
665,5693.907
666,5693.907
667,5693.907
668,5693.907
669,5693.907
670,5693.907
671,5693.907
672,5693.907
673,5693.907
674,5693.907
675,5693.907
676,5693.907
677,5693.907
678,5693.907
679,5693.907
680,5693.907
681,5693.907
682,5693.907
683,5693.907
684,5693.907
685,5693.907
686,5693.907
687,5693.907
688,5693.907
689,5693.907
690,5693.907
691,5693.907
692,5693.907
693,5693.907
694,5693.907
695,5693.907
696,5693.907
697,5693.907
698,5693.907
699,5693.907
700,5693.907
701,5693.907
702,5693.907
703,5693.907
704,5693.907
705,5693.907
706,5693.907
707,5693.907
708,5693.907
709,5693.907
710,5693.907
711,5693.907
712,5693.907
713,5693.907
714,5693.907
715,5693.907
716,5693.907
717,5693.907
718,5693.907
719,5693.907
720,5693.907
721,5693.907
722,5693.907
723,5693.907
724,5693.907
725,5693.907
726,5693.907
727,5693.907
728,5693.907
729,5693.907
730,5693.907
731,5693.907
732,5693.907
733,5693.907
734,5693.907
735,5693.907
736,5693.907
737,5693.907
738,5693.907
739,5693.907
740,5693.907
741,5693.907
742,5693.907
743,5693.907
744,5693.907
745,5693.907
746,5693.907
747,5693.907
748,5693.907
749,5693.907
750,5693.907
751,5693.907
752,5693.907
753,5693.907
754,5693.907
755,5693.907
756,5693.907
757,5693.907
758,5693.907
759,5693.907
760,5693.907
761,5693.907
762,5693.907
763,5693.907
764,5693.907
765,5693.907
766,5693.907
767,5693.907
768,5693.907
769,5693.907
770,5693.907
771,5693.907
772,5693.907
773,5693.907
774,5693.907
775,5693.907
776,5693.907
777,5693.907
778,5693.907
779,5693.907
780,5693.907
781,5693.907
782,5693.907
783,5693.907
784,5693.907
785,5693.907
786,5693.907
787,5693.907
788,5693.907
789,5693.907
790,5693.907
791,5693.907
792,5693.907
793,5693.907
794,5693.907
795,5693.907
796,5693.907
797,5693.907
798,5693.907
799,5693.907
800,5693.907
801,5693.907
802,5693.907
803,5693.907
804,5693.907
805,5693.907
806,5693.907
807,5693.907
808,5693.907
809,5693.907
810,5693.907
811,5693.907
812,5693.907
813,5693.907
814,5693.907
815,5693.907
816,5693.907
817,5693.907
818,5693.907
819,5693.907
820,5693.907
821,5693.907
822,5693.907
823,5693.907
824,5693.907
825,5693.907
826,5693.907
827,5693.907
828,5693.907
829,5693.907
830,5693.907
831,5693.907
832,5693.907
833,5693.907
834,5693.907
835,5693.907
836,5693.907
837,5693.907
838,5693.907
839,5693.907
840,5693.907
841,5693.907
842,5693.907
843,5693.907
844,5693.907
845,5693.907
846,5693.907
847,5693.907
848,5693.907
849,5693.907
850,5693.907
851,5693.907
852,5693.907
853,5693.907
854,5693.907
855,5693.907
856,5693.907
857,5693.907
858,5693.907
859,5693.907
860,5693.907
861,5693.907
862,5693.907
863,5693.907
864,5693.907
865,5693.907
866,5693.907
867,5693.907
868,5693.907
869,5693.907
870,5693.907
871,5693.907
872,5693.907
873,5693.907
874,5693.907
875,5693.907
876,5693.907
877,5693.907
878,5693.907
879,5693.907
880,5693.907
881,5693.907
882,5693.907
883,5693.907
884,5693.907
885,5693.907
886,5693.907
887,5693.907
888,5693.907
889,5693.907
890,5693.907
891,5693.907
892,5693.907
893,5693.907
894,5693.907
895,5693.907
896,5693.907
897,5693.907
898,5693.907
899,5693.907
900,5693.907
901,5693.907
902,5693.907
903,5693.907
904,5693.907
905,5693.907
906,5693.907
907,5693.907
908,5693.907
909,5693.907
910,5693.907
911,5693.907
912,5693.907
913,5693.907
914,5693.907
915,5693.907
916,5693.907
917,5693.907
918,5693.907
919,5693.907
920,5693.907
921,5693.907
922,5693.907
923,5693.907
924,5693.907
925,5693.907
926,5693.907
927,5693.907
928,5693.907
929,5693.907
930,5693.907
931,5693.907
932,5693.907
933,5693.907
934,5693.907
935,5693.907
936,5693.907
937,5693.907
938,5693.907
939,5693.907
940,5693.907
941,5693.907
942,5693.907
943,5693.907
944,5693.907
945,5693.907
946,5693.907
947,5693.907
948,5693.907
949,5693.907
950,5693.907
951,5693.907
952,5693.907
953,5693.907
954,5693.907
955,5693.907
956,5693.907
957,5693.907
958,5693.907
959,5693.907
960,5693.907
961,5693.907
962,5693.907
963,5693.907
964,5693.907
965,5693.907
966,5693.907
967,5693.907
968,5693.907
969,5693.907
970,5693.907
971,5693.907
972,5693.907
973,5693.907
974,5693.907
975,5693.907
976,5693.907
977,5693.907
978,5693.907
979,5693.907
980,5693.907
981,5693.907
982,5693.907
983,5693.907
984,5693.907
985,5693.907
986,5693.907
987,5693.907
988,5693.907
989,5693.907
990,5693.907
991,5693.907
992,5693.907
993,5693.907
994,5693.907
995,5693.907
996,5693.907
997,5693.907
998,5693.907
999,5693.907
1000,5693.907
1001,5693.907
1002,5693.907
1003,5693.907
1004,5693.907
1005,5693.907
1006,5693.907
1007,5693.907
1008,5693.907
1009,5693.907
1010,5693.907
1011,5693.907
1012,5693.907
1013,5693.907
1014,5693.907
1015,5693.907
1016,5693.907
1017,5693.907
1018,5693.907
1019,5693.907
1020,5693.907
1021,5693.907
1022,5693.907
1023,5693.907
1024,5693.907
1025,5693.907
1026,5693.907
1027,5693.907
1028,5693.907
1029,5693.907
1030,5693.907
1031,5693.907
1032,5693.907
1033,5693.907
1034,5693.907
1035,5693.907
1036,5693.907
1037,5693.907
1038,5693.907
1039,5693.907
1040,5693.907
1041,5693.907
1042,5693.907
1043,5693.907
1044,5693.907
1045,5693.907
1046,5693.907
1047,5693.907
1048,5693.907
1049,5693.907
1050,5693.907
1051,5693.907
1052,5693.907
1053,5693.907
1054,5693.907
1055,5693.907
1056,5693.907
1057,5693.907
1058,5693.907
1059,5693.907
1060,5693.907
1061,5693.907
1062,5693.907
1063,5693.907
1064,5693.907
1065,5693.907
1066,5693.907
1067,5693.907
1068,5693.907
1069,5693.907
1070,5693.907
1071,5693.907
1072,5693.907
1073,5693.907
1074,5693.907
1075,5693.907
1076,5693.907
1077,5693.907
1078,5693.907
1079,5693.907
1080,5693.907
1081,5693.907
1082,5693.907
1083,5693.907
1084,5693.907
1085,5693.907
1086,5693.907
1087,5693.907
1088,5693.907
1089,5693.907
1090,5693.907
1091,5693.907
1092,5693.907
1093,5693.907
1094,5693.907
1095,5693.907
1096,5693.907
1097,5693.907
1098,5693.907
1099,5693.907
1100,5693.907
1101,5693.907
1102,5693.907
1103,5693.907
1104,5693.907
1105,5693.907
1106,5693.907
1107,5693.907
1108,5693.907
1109,5693.907
1110,5693.907
1111,5693.907
1112,5693.907
1113,5693.907
1114,5693.907
1115,5693.907
1116,5693.907
1117,5693.907
1118,5693.907
1119,5693.907
1120,5693.907
1121,5693.907
1122,5693.907
1123,5693.907
1124,5693.907
1125,5693.907
1126,5693.907
1127,5693.907
1128,5693.907
1129,5693.907
1130,5693.907
1131,5693.907
1132,5693.907
1133,5693.907
1134,5693.907
1135,5693.907
1136,5693.907
1137,5693.907
1138,5693.907
1139,5693.907
1140,5693.907
1141,5693.907
1142,5693.907
1143,5693.907
1144,5693.907
1145,5693.907
1146,5693.907
1147,5693.907
1148,5693.907
1149,5693.907
1150,5693.907
1151,5693.907
1152,5693.907
1153,5693.907
1154,5693.907
1155,5693.907
1156,5693.907
1157,5693.907
1158,5693.907
1159,5693.907
1160,5693.907
1161,5693.907
1162,5693.907
1163,5693.907
1164,5693.907
1165,5693.907
1166,5693.907
1167,5693.907
1168,5693.907
1169,5693.907
1170,5693.907
1171,5693.907
1172,5693.907
1173,5693.907
1174,5693.907
1175,5693.907
1176,5693.907
1177,5693.907
1178,5693.907
1179,5693.907
1180,5693.907
1181,5693.907
1182,5693.907
1183,5693.907
1184,5693.907
1185,5693.907
1186,5693.907
1187,5693.907
1188,5693.907
1189,5693.907
1190,5693.907
1191,5693.907
1192,5693.907
1193,5693.907
1194,5693.907
1195,5693.907
1196,5693.907
1197,5693.907
1198,5693.907
1199,5693.907
1200,5693.907
1201,5693.907
1202,5693.907
1203,5693.907
1204,5693.907
1205,5693.907
1206,5693.907
1207,5693.907
1208,5693.907
1209,5693.907
1210,5693.907
1211,5693.907
1212,5693.907
1213,5693.907
1214,5693.907
1215,5693.907
1216,5693.907
1217,5693.907
1218,5693.907
1219,5693.907
1220,5693.907
1221,5693.907
1222,5693.907
1223,5693.907
1224,5693.907
1225,5693.907
1226,5693.907
1227,5693.907
1228,5693.907
1229,5693.907
1230,5693.907
1231,5693.907
1232,5693.907
1233,5693.907
1234,5693.907
1235,5693.907
1236,5693.907
1237,5693.907
1238,5693.907
1239,5693.907
1240,5693.907
1241,5693.907
1242,5693.907
1243,5693.907
1244,5693.907
1245,5693.907
1246,5693.907
1247,5693.907
1248,5693.907
1249,5693.907
1250,5693.907
1251,5693.907
1252,5693.907
1253,5693.907
1254,5693.907
1255,5693.907
1256,5693.907
1257,5693.907
1258,5693.907
1259,5693.907
1260,5693.907
1261,5693.907
1262,5693.907
1263,5693.907
1264,5693.907
1265,5693.907
1266,5693.907
1267,5693.907
1268,5693.907
1269,5693.907
1270,5693.907
1271,5693.907
1272,5693.907
1273,5693.907
1274,5693.907
1275,5693.907
1276,5693.907
1277,5693.907
1278,5693.907
1279,5693.907
1280,5693.907
1281,5693.907
1282,5693.907
1283,5693.907
1284,5693.907
1285,5693.907
1286,5693.907
1287,5693.907
1288,5693.907
1289,5693.907
1290,5693.907
1291,5693.907
1292,5693.907
1293,5693.907
1294,5693.907
1295,5693.907
1296,5693.907
1297,5693.907
1298,5693.907
1299,5693.907
1300,5693.907
1301,5693.907
1302,5693.907
1303,5693.907
1304,5693.907
1305,5693.907
1306,5693.907
1307,5693.907
1308,5693.907
1309,5693.907
1310,5693.907
1311,5693.907
1312,5693.907
1313,5693.907
1314,5693.907
1315,5693.907
1316,5693.907
1317,5693.907
1318,5693.907
1319,5693.907
1320,5693.907
1321,5693.907
1322,5693.907
1323,5693.907
1324,5693.907
1325,5693.907
1326,5693.907
1327,5693.907
1328,5693.907
1329,5693.907
1330,5693.907
1331,5693.907
1332,5693.907
1333,5693.907
1334,5693.907
1335,5693.907
1336,5693.907
1337,5693.907
1338,5693.907
1339,5693.907
1340,5693.907
1341,5693.907
1342,5693.907
1343,5693.907
1344,5693.907
1345,5693.907
1346,5693.907
1347,5693.907
1348,5693.907
1349,5693.907
1350,5693.907
1351,5693.907
1352,5693.907
1353,5693.907
1354,5693.907
1355,5693.907
1356,5693.907
1357,5693.907
1358,5693.907
1359,5693.907
1360,5693.907
1361,5693.907
1362,5693.907
1363,5693.907
1364,5693.907
1365,5693.907
1366,5693.907
1367,5693.907
1368,5693.907
1369,5693.907
1370,5693.907
1371,5693.907
1372,5693.907
1373,5693.907
1374,5693.907
1375,5693.907
1376,5693.907
1377,5693.907
1378,5693.907
1379,5693.907
1380,5693.907
1381,5693.907
1382,5693.907
1383,5693.907
1384,5693.907
1385,5693.907
1386,5693.907
1387,5693.907
1388,5693.907
1389,5693.907
1390,5693.907
1391,5693.907
1392,5693.907
1393,5693.907
1394,5693.907
1395,5693.907
1396,5693.907
1397,5693.907
1398,5693.907
1399,5693.907
1400,5693.907
1401,5693.907
1402,5693.907
1403,5693.907
1404,5693.907
1405,5693.907
1406,5693.907
1407,5693.907
1408,5693.907
1409,5693.907
1410,5693.907
1411,5693.907
1412,5693.907
1413,5693.907
1414,5693.907
1415,5693.907
1416,5693.907
1417,5693.907
1418,5693.907
1419,5693.907
1420,5693.907
1421,5693.907
1422,5693.907
1423,5693.907
1424,5693.907
1425,5693.907
1426,5693.907
1427,5693.907
1428,5693.907
1429,5693.907
1430,5693.907
1431,5693.907
1432,5693.907
1433,5693.907
1434,5693.907
1435,5693.907
1436,5693.907
1437,5693.907
1438,5693.907
1439,5693.907
1440,5693.907
1441,5693.907
1442,5693.907
1443,5693.907
1444,5693.907
1445,5693.907
1446,5693.907
1447,5693.907
1448,5693.907
1449,5693.907
1450,5693.907
1451,5693.907
1452,5693.907
1453,5693.907
1454,5693.907
1455,5693.907
1456,5693.907
1457,5693.907
1458,5693.907
1459,5693.907
1460,5693.907
1461,5693.907
1462,5693.907
1463,5693.907
1464,5693.907
1465,5693.907
1466,5693.907
1467,5693.907
1468,5693.907
1469,5693.907
1470,5693.907
1471,5693.907
1472,5693.907
1473,5693.907
1474,5693.907
1475,5693.907
1476,5693.907
1477,5693.907
1478,5693.907
1479,5693.907
1480,5693.907
1481,5693.907
1482,5693.907
1483,5693.907
1484,5693.907
1485,5693.907
1486,5693.907
1487,5693.907
1488,5693.907
1489,5693.907
1490,5693.907
1491,5693.907
1492,5693.907
1493,5693.907
1494,5693.907
1495,5693.907
1496,5693.907
1497,5693.907
1498,5693.907
1499,5693.907
1500,5693.907
1501,5693.907
1502,5693.907
1503,5693.907
1504,5693.907
1505,5693.907
1506,5693.907
1507,5693.907
1508,5693.907
1509,5693.907
1510,5693.907
1511,5693.907
1512,5693.907
1513,5693.907
1514,5693.907
1515,5693.907
1516,5693.907
1517,5693.907
1518,5693.907
1519,5693.907
1520,5693.907
1521,5693.907
1522,5693.907
1523,5693.907
1524,5693.907
1525,5693.907
1526,5693.907
1527,5693.907
1528,5693.907
1529,5693.907
1530,5693.907
1531,5693.907
1532,5693.907
1533,5693.907
1534,5693.907
1535,5693.907
1536,5693.907
1537,5693.907
1538,5693.907
1539,5693.907
1540,5693.907
1541,5693.907
1542,5693.907
1543,5693.907
1544,5693.907
1545,5693.907
1546,5693.907
1547,5693.907
1548,5693.907
1549,5693.907
1550,5693.907
1551,5693.907
1552,5693.907
1553,5693.907
1554,5693.907
1555,5693.907
1556,5693.907
1557,5693.907
1558,5693.907
1559,5693.907
1560,5693.907
1561,5693.907
1562,5693.907
1563,5693.907
1564,5693.907
1565,5693.907
1566,5693.907
1567,5693.907
1568,5693.907
1569,5693.907
1570,5693.907
1571,5693.907
1572,5693.907
1573,5693.907
1574,5693.907
1575,5693.907
1576,5693.907
1577,5693.907
1578,5693.907
1579,5693.907
1580,5693.907
1581,5693.907
1582,5693.907
1583,5693.907
1584,5693.907
1585,5693.907
1586,5693.907
1587,5693.907
1588,5693.907
1589,5693.907
1590,5693.907
1591,5693.907
1592,5693.907
1593,5693.907
1594,5693.907
1595,5693.907
1596,5693.907
1597,5693.907
1598,5693.907
1599,5693.907
1600,5693.907
1601,5693.907
1602,5693.907
1603,5693.907
1604,5693.907
1605,5693.907
1606,5693.907
1607,5693.907
1608,5693.907
1609,5693.907
1610,5693.907
1611,5693.907
1612,5693.907
1613,5693.907
1614,5693.907
1615,5693.907
1616,5693.907
1617,5693.907
1618,5693.907
1619,5693.907
1620,5693.907
1621,5693.907
1622,5693.907
1623,5693.907
1624,5693.907
1625,5693.907
1626,5693.907
1627,5693.907
1628,5693.907
1629,5693.907
1630,5693.907
1631,5693.907
1632,5693.907
1633,5693.907
1634,5693.907
1635,5693.907
1636,5693.907
1637,5693.907
1638,5693.907
1639,5693.907
1640,5693.907
1641,5693.907
1642,5693.907
1643,5693.907
1644,5693.907
1645,5693.907
1646,5693.907
1647,5693.907
1648,5693.907
1649,5693.907
1650,5693.907
1651,5693.907
1652,5693.907
1653,5693.907
1654,5693.907
1655,5693.907
1656,5693.907
1657,5693.907
1658,5693.907
1659,5693.907
1660,5693.907
1661,5693.907
1662,5693.907
1663,5693.907
1664,5693.907
1665,5693.907
1666,5693.907
1667,5693.907
1668,5693.907
1669,5693.907
1670,5693.907
1671,5693.907
1672,5693.907
1673,5693.907
1674,5693.907
1675,5693.907
1676,5693.907
1677,5693.907
1678,5693.907
1679,5693.907
1680,5693.907
1681,5693.907
1682,5693.907
1683,5693.907
1684,5693.907
1685,5693.907
1686,5693.907
1687,5693.907
1688,5693.907
1689,5693.907
1690,5693.907
1691,5693.907
1692,5693.907
1693,5693.907
1694,5693.907
1695,5693.907
1696,5693.907
1697,5693.907
1698,5693.907
1699,5693.907
1700,5693.907
1701,5693.907
1702,5693.907
1703,5693.907
1704,5693.907
1705,5693.907
1706,5693.907
1707,5693.907
1708,5693.907
1709,5693.907
1710,5693.907
1711,5693.907
1712,5693.907
1713,5693.907
1714,5693.907
1715,5693.907
1716,5693.907
1717,5693.907
1718,5693.907
1719,5693.907
1720,5693.907
1721,5693.907
1722,5693.907
1723,5693.907
1724,5693.907
1725,5693.907
1726,5693.907
1727,5693.907
1728,5693.907
1729,5693.907
1730,5693.907
1731,5693.907
1732,5693.907
1733,5693.907
1734,5693.907
1735,5693.907
1736,5693.907
1737,5693.907
1738,5693.907
1739,5693.907
1740,5693.907
1741,5693.907
1742,5693.907
1743,5693.907
1744,5693.907
1745,5693.907
1746,5693.907
1747,5693.907
1748,5693.907
1749,5693.907
1750,5693.907
1751,5693.907
1752,5693.907
1753,5693.907
1754,5693.907
1755,5693.907
1756,5693.907
1757,5693.907
1758,5693.907
1759,5693.907
1760,5693.907
1761,5693.907
1762,5693.907
1763,5693.907
1764,5693.907
1765,5693.907
1766,5693.907
1767,5693.907
1768,5693.907
1769,5693.907
1770,5693.907
1771,5693.907
1772,5693.907
1773,5693.907
1774,5693.907
1775,5693.907
1776,5693.907
1777,5693.907
1778,5693.907
1779,5693.907
1780,5693.907
1781,5693.907
1782,5693.907
1783,5693.907
1784,5693.907
1785,5693.907
1786,5693.907
1787,5693.907
1788,5693.907
1789,5693.907
1790,5693.907
1791,5693.907
1792,5693.907
1793,5693.907
1794,5693.907
1795,5693.907
1796,5693.907
1797,5693.907
1798,5693.907
1799,5693.907
1800,5693.907
1801,5693.907
1802,5693.907
1803,5693.907
1804,5693.907
1805,5693.907
1806,5693.907
1807,5693.907
1808,5693.907
1809,5693.907
1810,5693.907
1811,5693.907
1812,5693.907
1813,5693.907
1814,5693.907
1815,5693.907
1816,5693.907
1817,5693.907
1818,5693.907
1819,5693.907
1820,5693.907
1821,5693.907
1822,5693.907
1823,5693.907
1824,5693.907
1825,5693.907
1826,5693.907
1827,5693.907
1828,5693.907
1829,5693.907
1830,5693.907
1831,5693.907
1832,5693.907
1833,5693.907
1834,5693.907
1835,5693.907
1836,5693.907
1837,5693.907
1838,5693.907
1839,5693.907
1840,5693.907
1841,5693.907
1842,5693.907
1843,5693.907
1844,5693.907
1845,5693.907
1846,5693.907
1847,5693.907
1848,5693.907
1849,5693.907
1850,5693.907
1851,5693.907
1852,5693.907
1853,5693.907
1854,5693.907
1855,5693.907
1856,5693.907
1857,5693.907
1858,5693.907
1859,5693.907
1860,5693.907
1861,5693.907
1862,5693.907
1863,5693.907
1864,5693.907
1865,5693.907
1866,5693.907
1867,5693.907
1868,5693.907
1869,5693.907
1870,5693.907
1871,5693.907
1872,5693.907
1873,5693.907
